Date,Price,Open,High,Low,Change %
2016-05-19,3847.97,3847.97,3847.97,3847.97,-0.37
2016-05-20,3871.75,3871.75,3871.75,3871.75,0.62
2016-05-23,3863.82,3863.82,3863.82,3863.82,-0.2
2016-05-24,3916.77,3916.77,3916.77,3916.77,1.37
2016-05-25,3944.33,3944.33,3944.33,3944.33,0.7
2016-05-26,3944.05,3944.05,3944.05,3944.05,-0.01
2016-05-27,3961.67,3961.67,3961.67,3961.67,0.45
2016-05-31,3957.95,3957.95,3957.95,3957.95,-0.09
2016-06-01,3963.1,3963.1,3963.1,3963.1,0.13
2016-06-02,3974.76,3974.76,3974.76,3974.76,0.29
2016-06-03,3963.23,3963.23,3963.23,3963.23,-0.29
2016-06-06,3982.74,3982.74,3982.74,3982.74,0.49
2016-06-07,3987.96,3987.96,3987.96,3987.96,0.13
2016-06-08,4001.98,4001.98,4001.98,4001.98,0.35
2016-06-09,3995.28,3995.28,3995.28,3995.28,-0.17
2016-06-10,3958.68,3958.68,3958.68,3958.68,-0.92
2016-06-13,3927.73,3927.73,3927.73,3927.73,-0.78
2016-06-14,3920.93,3920.93,3920.93,3920.93,-0.17
2016-06-15,3914.02,3914.02,3914.02,3914.02,-0.18
2016-06-16,3926.93,3926.93,3926.93,3926.93,0.33
2016-06-17,3914.15,3914.15,3914.15,3914.15,-0.33
2016-06-20,3936.91,3936.91,3936.91,3936.91,0.58
2016-06-21,3947.94,3947.94,3947.94,3947.94,0.28
2016-06-22,3941.45,3941.45,3941.45,3941.45,-0.16
2016-06-23,3994.18,3994.18,3994.18,3994.18,1.34
2016-06-24,3850.7,3850.7,3850.7,3850.7,-3.59
2016-06-27,3781.02,3781.02,3781.02,3781.02,-1.81
2016-06-28,3849.05,3849.05,3849.05,3849.05,1.8
2016-06-29,3915.1,3915.1,3915.1,3915.1,1.72
2016-06-30,3968.21,3968.21,3968.21,3968.21,1.36
2016-07-01,3976.68,3976.68,3976.68,3976.68,0.21
2016-07-05,3949.72,3949.72,3949.72,3949.72,-0.68
2016-07-06,3972.26,3972.26,3972.26,3972.26,0.57
2016-07-07,3969.19,3969.19,3969.19,3969.19,-0.08
2016-07-08,4029.75,4029.75,4029.75,4029.75,1.53
2016-07-11,4043.49,4043.49,4043.49,4043.49,0.34
2016-07-12,4071.85,4071.85,4071.85,4071.85,0.7
2016-07-13,4072.77,4072.77,4072.77,4072.77,0.02
2016-07-14,4094.28,4094.28,4094.28,4094.28,0.53
2016-07-15,4090.49,4090.49,4090.49,4090.49,-0.09
2016-07-18,4100.4,4100.4,4100.4,4100.4,0.24
2016-07-19,4094.61,4094.61,4094.61,4094.61,-0.14
2016-07-20,4112.61,4112.61,4112.61,4112.61,0.44
2016-07-21,4097.82,4097.82,4097.82,4097.82,-0.36
2016-07-22,4116.5,4116.5,4116.5,4116.5,0.46
2016-07-25,4104.13,4104.13,4104.13,4104.13,-0.3
2016-07-26,4105.57,4105.57,4105.57,4105.57,0.04
2016-07-27,4100.81,4100.81,4100.81,4100.81,-0.12
2016-07-28,4107.75,4107.75,4107.75,4107.75,0.17
2016-07-29,4114.51,4114.51,4114.51,4114.51,0.16
2016-08-01,4109.28,4109.28,4109.28,4109.28,-0.13
2016-08-02,4083.25,4083.25,4083.25,4083.25,-0.63
2016-08-03,4097.3,4097.3,4097.3,4097.3,0.34
2016-08-04,4099.21,4099.21,4099.21,4099.21,0.05
2016-08-05,4134.56,4134.56,4134.56,4134.56,0.86
2016-08-08,4131.19,4131.19,4131.19,4131.19,-0.08
2016-08-09,4132.96,4132.96,4132.96,4132.96,0.04
2016-08-10,4122.65,4122.65,4122.65,4122.65,-0.25
2016-08-11,4142.72,4142.72,4142.72,4142.72,0.49
2016-08-12,4139.63,4139.63,4139.63,4139.63,-0.07
2016-08-15,4151.69,4151.69,4151.69,4151.69,0.29
2016-08-16,4129.68,4129.68,4129.68,4129.68,-0.53
2016-08-17,4138.42,4138.42,4138.42,4138.42,0.21
2016-08-18,4147.64,4147.64,4147.64,4147.64,0.22
2016-08-19,4142.23,4142.23,4142.23,4142.23,-0.13
2016-08-22,4139.97,4139.97,4139.97,4139.97,-0.05
2016-08-23,4148.17,4148.17,4148.17,4148.17,0.2
2016-08-24,4126.65,4126.65,4126.65,4126.65,-0.52
2016-08-25,4121.09,4121.09,4121.09,4121.09,-0.13
2016-08-26,4114.68,4114.68,4114.68,4114.68,-0.16
2016-08-29,4136.75,4136.75,4136.75,4136.75,0.54
2016-08-30,4129.34,4129.34,4129.34,4129.34,-0.18
2016-08-31,4120.29,4120.29,4120.29,4120.29,-0.22
2016-09-01,4120.17,4120.17,4120.17,4120.17,0
2016-09-02,4137.7,4137.7,4137.7,4137.7,0.43
2016-09-06,4150.11,4150.11,4150.11,4150.11,0.3
2016-09-07,4150.51,4150.51,4150.51,4150.51,0.01
2016-09-08,4141.46,4141.46,4141.46,4141.46,-0.22
2016-09-09,4039.95,4039.95,4039.95,4039.95,-2.45
2016-09-12,4099.47,4099.47,4099.47,4099.47,1.47
2016-09-13,4039.92,4039.92,4039.92,4039.92,-1.45
2016-09-14,4037.83,4037.83,4037.83,4037.83,-0.05
2016-09-15,4079.32,4079.32,4079.32,4079.32,1.03
2016-09-16,4063.97,4063.97,4063.97,4063.97,-0.38
2016-09-19,4063.94,4063.94,4063.94,4063.94,0
2016-09-20,4065.2,4065.2,4065.2,4065.2,0.03
2016-09-21,4109.63,4109.63,4109.63,4109.63,1.09
2016-09-22,4136.41,4136.41,4136.41,4136.41,0.65
2016-09-23,4112.69,4112.69,4112.69,4112.69,-0.57
2016-09-26,4077.71,4077.71,4077.71,4077.71,-0.85
2016-09-27,4104.18,4104.18,4104.18,4104.18,0.65
2016-09-28,4126.83,4126.83,4126.83,4126.83,0.55
2016-09-29,4088.47,4088.47,4088.47,4088.47,-0.93
2016-09-30,4121.06,4121.06,4121.06,4121.06,0.8
2016-10-03,4108.13,4108.13,4108.13,4108.13,-0.31
2016-10-04,4088.17,4088.17,4088.17,4088.17,-0.49
2016-10-05,4107.4,4107.4,4107.4,4107.4,0.47
2016-10-06,4109.49,4109.49,4109.49,4109.49,0.05
2016-10-07,4096.25,4096.25,4096.25,4096.25,-0.32
2016-10-10,4115.12,4115.12,4115.12,4115.12,0.46
2016-10-11,4063.92,4063.92,4063.92,4063.92,-1.24
2016-10-12,4068.92,4068.92,4068.92,4068.92,0.12
2016-10-13,4056.45,4056.45,4056.45,4056.45,-0.31
2016-10-14,4057.28,4057.28,4057.28,4057.28,0.02
2016-10-17,4045.07,4045.07,4045.07,4045.07,-0.3
2016-10-18,4069.99,4069.99,4069.99,4069.99,0.62
2016-10-19,4079.5,4079.5,4079.5,4079.5,0.23
2016-10-20,4074.18,4074.18,4074.18,4074.18,-0.13
2016-10-21,4073.85,4073.85,4073.85,4073.85,-0.01
2016-10-24,4093.22,4093.22,4093.22,4093.22,0.48
2016-10-25,4077.8,4077.8,4077.8,4077.8,-0.38
2016-10-26,4070.76,4070.76,4070.76,4070.76,-0.17
2016-10-27,4058.75,4058.75,4058.75,4058.75,-0.29
2016-10-28,4046.36,4046.36,4046.36,4046.36,-0.31
2016-10-31,4045.89,4045.89,4045.89,4045.89,-0.01
2016-11-01,4018.47,4018.47,4018.47,4018.47,-0.68
2016-11-02,3992.76,3992.76,3992.76,3992.76,-0.64
2016-11-03,3976.56,3976.56,3976.56,3976.56,-0.41
2016-11-04,3970.02,3970.02,3970.02,3970.02,-0.16
2016-11-07,4058.3,4058.3,4058.3,4058.3,2.22
2016-11-08,4075.61,4075.61,4075.61,4075.61,0.43
2016-11-09,4121.03,4121.03,4121.03,4121.03,1.11
2016-11-10,4129.46,4129.46,4129.46,4129.46,0.2
2016-11-11,4123.69,4123.69,4123.69,4123.69,-0.14
2016-11-14,4123.81,4123.81,4123.81,4123.81,0
2016-11-15,4155.62,4155.62,4155.62,4155.62,0.77
2016-11-16,4150.21,4150.21,4150.21,4150.21,-0.13
2016-11-17,4169.87,4169.87,4169.87,4169.87,0.47
2016-11-18,4160.58,4160.58,4160.58,4160.58,-0.22
2016-11-21,4191.68,4191.68,4191.68,4191.68,0.75
2016-11-22,4200.95,4200.95,4200.95,4200.95,0.22
2016-11-23,4204.49,4204.49,4204.49,4204.49,0.08
2016-11-25,4221.02,4221.02,4221.02,4221.02,0.39
2016-11-28,4199.39,4199.39,4199.39,4199.39,-0.51
2016-11-29,4205.99,4205.99,4205.99,4205.99,0.16
2016-11-30,4195.73,4195.73,4195.73,4195.73,-0.24
2016-12-01,4181.15,4181.15,4181.15,4181.15,-0.35
2016-12-02,4182.81,4182.81,4182.81,4182.81,0.04
2016-12-05,4207.57,4207.57,4207.57,4207.57,0.59
2016-12-06,4222.04,4222.04,4222.04,4222.04,0.34
2016-12-07,4278.44,4278.44,4278.44,4278.44,1.34
2016-12-08,4288.1,4288.1,4288.1,4288.1,0.23
2016-12-09,4313.6,4313.6,4313.6,4313.6,0.59
2016-12-12,4308.94,4308.94,4308.94,4308.94,-0.11
2016-12-13,4337.86,4337.86,4337.86,4337.86,0.67
2016-12-14,4302.93,4302.93,4302.93,4302.93,-0.81
2016-12-15,4319.84,4319.84,4319.84,4319.84,0.39
2016-12-16,4312.4,4312.4,4312.4,4312.4,-0.17
2016-12-19,4321.02,4321.02,4321.02,4321.02,0.2
2016-12-20,4337.36,4337.36,4337.36,4337.36,0.38
2016-12-21,4326.85,4326.85,4326.85,4326.85,-0.24
2016-12-22,4319.33,4319.33,4319.33,4319.33,-0.17
2016-12-23,4325.17,4325.17,4325.17,4325.17,0.14
2016-12-27,4334.93,4334.93,4334.93,4334.93,0.23
2016-12-28,4299.46,4299.46,4299.46,4299.46,-0.82
2016-12-29,4298.39,4298.39,4298.39,4298.39,-0.02
2016-12-30,4278.66,4278.66,4278.66,4278.66,-0.46
2017-01-03,4315.08,4315.08,4315.08,4315.08,0.85
2017-01-04,4340.75,4340.75,4340.75,4340.75,0.59
2017-01-05,4337.45,4337.45,4337.45,4337.45,-0.08
2017-01-06,4354.05,4354.05,4354.05,4354.05,0.38
2017-01-09,4338.62,4338.62,4338.62,4338.62,-0.35
2017-01-10,4338.64,4338.64,4338.64,4338.64,0
2017-01-11,4351.32,4351.32,4351.32,4351.32,0.29
2017-01-12,4342.09,4342.09,4342.09,4342.09,-0.21
2017-01-13,4350.11,4350.11,4350.11,4350.11,0.18
2017-01-17,4337.2,4337.2,4337.2,4337.2,-0.3
2017-01-18,4345.57,4345.57,4345.57,4345.57,0.19
2017-01-19,4329.96,4329.96,4329.96,4329.96,-0.36
2017-01-20,4344.67,4344.67,4344.67,4344.67,0.34
2017-01-23,4333.1,4333.1,4333.1,4333.1,-0.27
2017-01-24,4361.56,4361.56,4361.56,4361.56,0.66
2017-01-25,4396.57,4396.57,4396.57,4396.57,0.8
2017-01-26,4393.43,4393.43,4393.43,4393.43,-0.07
2017-01-27,4389.85,4389.85,4389.85,4389.85,-0.08
2017-01-30,4363.67,4363.67,4363.67,4363.67,-0.6
2017-01-31,4359.81,4359.81,4359.81,4359.81,-0.09
2017-02-01,4362.1,4362.1,4362.1,4362.1,0.05
2017-02-02,4364.85,4364.85,4364.85,4364.85,0.06
2017-02-03,4396.95,4396.95,4396.95,4396.95,0.74
2017-02-06,4387.67,4387.67,4387.67,4387.67,-0.21
2017-02-07,4388.87,4388.87,4388.87,4388.87,0.03
2017-02-08,4393.31,4393.31,4393.31,4393.31,0.1
2017-02-09,4419.4,4419.4,4419.4,4419.4,0.59
2017-02-10,4435.42,4435.42,4435.42,4435.42,0.36
2017-02-13,4459.83,4459.83,4459.83,4459.83,0.55
2017-02-14,4478.98,4478.98,4478.98,4478.98,0.43
2017-02-15,4501.99,4501.99,4501.99,4501.99,0.51
2017-02-16,4498.56,4498.56,4498.56,4498.56,-0.08
2017-02-17,4506.2,4506.2,4506.2,4506.2,0.17
2017-02-21,4533.46,4533.46,4533.46,4533.46,0.6
2017-02-22,4528.97,4528.97,4528.97,4528.97,-0.1
2017-02-23,4531.39,4531.39,4531.39,4531.39,0.05
2017-02-24,4539.25,4539.25,4539.25,4539.25,0.17
2017-02-27,4544.51,4544.51,4544.51,4544.51,0.12
2017-02-28,4532.93,4532.93,4532.93,4532.93,-0.25
2017-03-01,4595.73,4595.73,4595.73,4595.73,1.39
2017-03-02,4569.17,4569.17,4569.17,4569.17,-0.58
2017-03-03,4571.6,4571.6,4571.6,4571.6,0.05
2017-03-06,4556.72,4556.72,4556.72,4556.72,-0.33
2017-03-07,4543.75,4543.75,4543.75,4543.75,-0.28
2017-03-08,4534.68,4534.68,4534.68,4534.68,-0.2
2017-03-09,4538.36,4538.36,4538.36,4538.36,0.08
2017-03-10,4553.28,4553.28,4553.28,4553.28,0.33
2017-03-13,4556.44,4556.44,4556.44,4556.44,0.07
2017-03-14,4541.26,4541.26,4541.26,4541.26,-0.33
2017-03-15,4579.44,4579.44,4579.44,4579.44,0.84
2017-03-16,4572.16,4572.16,4572.16,4572.16,-0.16
2017-03-17,4566.17,4566.17,4566.17,4566.17,-0.13
2017-03-20,4557.12,4557.12,4557.12,4557.12,-0.2
2017-03-21,4500.98,4500.98,4500.98,4500.98,-1.23
2017-03-22,4509.65,4509.65,4509.65,4509.65,0.19
2017-03-23,4504.92,4504.92,4504.92,4504.92,-0.1
2017-03-24,4501.11,4501.11,4501.11,4501.11,-0.08
2017-03-27,4496.53,4496.53,4496.53,4496.53,-0.1
2017-03-28,4529.17,4529.17,4529.17,4529.17,0.73
2017-03-29,4535.01,4535.01,4535.01,4535.01,0.13
2017-03-30,4548.46,4548.46,4548.46,4548.46,0.3
2017-03-31,4538.21,4538.21,4538.21,4538.21,-0.23
2017-04-03,4530.98,4530.98,4530.98,4530.98,-0.16
2017-04-04,4534.25,4534.25,4534.25,4534.25,0.07
2017-04-05,4520.86,4520.86,4520.86,4520.86,-0.3
2017-04-06,4530.93,4530.93,4530.93,4530.93,0.22
2017-04-07,4527.2,4527.2,4527.2,4527.2,-0.08
2017-04-10,4530.57,4530.57,4530.57,4530.57,0.07
2017-04-11,4524.71,4524.71,4524.71,4524.71,-0.13
2017-04-12,4507.76,4507.76,4507.76,4507.76,-0.37
2017-04-13,4477.07,4477.07,4477.07,4477.07,-0.68
2017-04-17,4515.65,4515.65,4515.65,4515.65,0.86
2017-04-18,4502.66,4502.66,4502.66,4502.66,-0.29
2017-04-19,4495.56,4495.56,4495.56,4495.56,-0.16
2017-04-20,4529.65,4529.65,4529.65,4529.65,0.76
2017-04-21,4515.9,4515.9,4515.9,4515.9,-0.3
2017-04-24,4564.93,4564.93,4564.93,4564.93,1.09
2017-04-25,4592.74,4592.74,4592.74,4592.74,0.61
2017-04-26,4590.56,4590.56,4590.56,4590.56,-0.05
2017-04-27,4593.57,4593.57,4593.57,4593.57,0.07
2017-04-28,4584.82,4584.82,4584.82,4584.82,-0.19
2017-05-01,4592.78,4592.78,4592.78,4592.78,0.17
2017-05-02,4598.24,4598.24,4598.24,4598.24,0.12
2017-05-03,4593.32,4593.32,4593.32,4593.32,-0.11
2017-05-04,4596.24,4596.24,4596.24,4596.24,0.06
2017-05-05,4615.09,4615.09,4615.09,4615.09,0.41
2017-05-08,4615.73,4615.73,4615.73,4615.73,0.01
2017-05-09,4611.21,4611.21,4611.21,4611.21,-0.1
2017-05-10,4618.19,4618.19,4618.19,4618.19,0.15
2017-05-11,4609.69,4609.69,4609.69,4609.69,-0.18
2017-05-12,4602.96,4602.96,4602.96,4602.96,-0.15
2017-05-15,4625.52,4625.52,4625.52,4625.52,0.49
2017-05-16,4623.26,4623.26,4623.26,4623.26,-0.05
2017-05-17,4540.58,4540.58,4540.58,4540.58,-1.79
2017-05-18,4557.41,4557.41,4557.41,4557.41,0.37
2017-05-19,4588.35,4588.35,4588.35,4588.35,0.68
2017-05-22,4612.12,4612.12,4612.12,4612.12,0.52
2017-05-23,4620.7,4620.7,4620.7,4620.7,0.19
2017-05-24,4632.37,4632.37,4632.37,4632.37,0.25
2017-05-25,4653.59,4653.59,4653.59,4653.59,0.46
2017-05-26,4655.65,4655.65,4655.65,4655.65,0.04
2017-05-30,4650.76,4650.76,4650.76,4650.76,-0.11
2017-05-31,4649.34,4649.34,4649.34,4649.34,-0.03
2017-06-01,4685.11,4685.11,4685.11,4685.11,0.77
2017-06-02,4702.56,4702.56,4702.56,4702.56,0.37
2017-06-05,4697,4697,4697,4697,-0.12
2017-06-06,4683.96,4683.96,4683.96,4683.96,-0.28
2017-06-07,4692.29,4692.29,4692.29,4692.29,0.18
2017-06-08,4693.67,4693.67,4693.67,4693.67,0.03
2017-06-09,4689.79,4689.79,4689.79,4689.79,-0.08
2017-06-12,4685.54,4685.54,4685.54,4685.54,-0.09
2017-06-13,4707.88,4707.88,4707.88,4707.88,0.48
2017-06-14,4703.53,4703.53,4703.53,4703.53,-0.09
2017-06-15,4693.86,4693.86,4693.86,4693.86,-0.21
2017-06-16,4695.23,4695.23,4695.23,4695.23,0.03
2017-06-19,4734.48,4734.48,4734.48,4734.48,0.84
2017-06-20,4702.82,4702.82,4702.82,4702.82,-0.67
2017-06-21,4700.5,4700.5,4700.5,4700.5,-0.05
2017-06-22,4698.4,4698.4,4698.4,4698.4,-0.04
2017-06-23,4705.73,4705.73,4705.73,4705.73,0.16
2017-06-26,4707.27,4707.27,4707.27,4707.27,0.03
2017-06-27,4669.27,4669.27,4669.27,4669.27,-0.81
2017-06-28,4711.33,4711.33,4711.33,4711.33,0.9
2017-06-29,4670.96,4670.96,4670.96,4670.96,-0.86
2017-06-30,4678.36,4678.36,4678.36,4678.36,0.16
2017-07-03,4689.61,4689.61,4689.61,4689.61,0.24
2017-07-05,4697.34,4697.34,4697.34,4697.34,0.16
2017-07-06,4655.02,4655.02,4655.02,4655.02,-0.9
2017-07-07,4684.88,4684.88,4684.88,4684.88,0.64
2017-07-10,4689.25,4689.25,4689.25,4689.25,0.09
2017-07-11,4685.64,4685.64,4685.64,4685.64,-0.08
2017-07-12,4720.28,4720.28,4720.28,4720.28,0.74
2017-07-13,4729.25,4729.25,4729.25,4729.25,0.19
2017-07-14,4751.43,4751.43,4751.43,4751.43,0.47
2017-07-17,4751.33,4751.33,4751.33,4751.33,0
2017-07-18,4754.27,4754.27,4754.27,4754.27,0.06
2017-07-19,4780.25,4780.25,4780.25,4780.25,0.55
2017-07-20,4779.84,4779.84,4779.84,4779.84,-0.01
2017-07-21,4778.07,4778.07,4778.07,4778.07,-0.04
2017-07-24,4773.1,4773.1,4773.1,4773.1,-0.1
2017-07-25,4787.04,4787.04,4787.04,4787.04,0.29
2017-07-26,4788.41,4788.41,4788.41,4788.41,0.03
2017-07-27,4784.26,4784.26,4784.26,4784.26,-0.09
2017-07-28,4778.02,4778.02,4778.02,4778.02,-0.13
2017-07-31,4774.56,4774.56,4774.56,4774.56,-0.07
2017-08-01,4786.27,4786.27,4786.27,4786.27,0.25
2017-08-02,4789.54,4789.54,4789.54,4789.54,0.07
2017-08-03,4779.99,4779.99,4779.99,4779.99,-0.2
2017-08-04,4789.11,4789.11,4789.11,4789.11,0.19
2017-08-07,4797.13,4797.13,4797.13,4797.13,0.17
2017-08-08,4786.12,4786.12,4786.12,4786.12,-0.23
2017-08-09,4784.94,4784.94,4784.94,4784.94,-0.02
2017-08-10,4717.4,4717.4,4717.4,4717.4,-1.41
2017-08-11,4723.73,4723.73,4723.73,4723.73,0.13
2017-08-14,4771.43,4771.43,4771.43,4771.43,1.01
2017-08-15,4770.15,4770.15,4770.15,4770.15,-0.03
2017-08-16,4778.28,4778.28,4778.28,4778.28,0.17
2017-08-17,4704.73,4704.73,4704.73,4704.73,-1.54
2017-08-18,4696.22,4696.22,4696.22,4696.22,-0.18
2017-08-21,4701.82,4701.82,4701.82,4701.82,0.12
2017-08-22,4748.73,4748.73,4748.73,4748.73,1
2017-08-23,4732.76,4732.76,4732.76,4732.76,-0.34
2017-08-24,4723.03,4723.03,4723.03,4723.03,-0.21
2017-08-25,4731.46,4731.46,4731.46,4731.46,0.18
2017-08-28,4733.97,4733.97,4733.97,4733.97,0.05
2017-08-29,4738.62,4738.62,4738.62,4738.62,0.1
2017-08-30,4761.72,4761.72,4761.72,4761.72,0.49
2017-08-31,4789.18,4789.18,4789.18,4789.18,0.58
2017-09-01,4798.99,4798.99,4798.99,4798.99,0.2
2017-09-05,4762.75,4762.75,4762.75,4762.75,-0.76
2017-09-06,4777.69,4777.69,4777.69,4777.69,0.31
2017-09-07,4777.93,4777.93,4777.93,4777.93,0.01
2017-09-08,4771.02,4771.02,4771.02,4771.02,-0.14
2017-09-11,4822.8,4822.8,4822.8,4822.8,1.09
2017-09-12,4839.31,4839.31,4839.31,4839.31,0.34
2017-09-13,4843.04,4843.04,4843.04,4843.04,0.08
2017-09-14,4839.29,4839.29,4839.29,4839.29,-0.08
2017-09-15,4848.84,4848.84,4848.84,4848.84,0.2
2017-09-18,4856.08,4856.08,4856.08,4856.08,0.15
2017-09-19,4861.52,4861.52,4861.52,4861.52,0.11
2017-09-20,4864.61,4864.61,4864.61,4864.61,0.06
2017-09-21,4849.95,4849.95,4849.95,4849.95,-0.3
2017-09-22,4853.2,4853.2,4853.2,4853.2,0.07
2017-09-25,4842.41,4842.41,4842.41,4842.41,-0.22
2017-09-26,4843.14,4843.14,4843.14,4843.14,0.02
2017-09-27,4862.93,4862.93,4862.93,4862.93,0.41
2017-09-28,4869.81,4869.81,4869.81,4869.81,0.14
2017-09-29,4887.97,4887.97,4887.97,4887.97,0.37
2017-10-02,4906.92,4906.92,4906.92,4906.92,0.39
2017-10-03,4917.73,4917.73,4917.73,4917.73,0.22
2017-10-04,4924.19,4924.19,4924.19,4924.19,0.13
2017-10-05,4952.85,4952.85,4952.85,4952.85,0.58
2017-10-06,4949.09,4949.09,4949.09,4949.09,-0.08
2017-10-09,4940.16,4940.16,4940.16,4940.16,-0.18
2017-10-10,4951.77,4951.77,4951.77,4951.77,0.24
2017-10-11,4960.79,4960.79,4960.79,4960.79,0.18
2017-10-12,4952.85,4952.85,4952.85,4952.85,-0.16
2017-10-13,4957.27,4957.27,4957.27,4957.27,0.09
2017-10-16,4966.05,4966.05,4966.05,4966.05,0.18
2017-10-17,4969.38,4969.38,4969.38,4969.38,0.07
2017-10-18,4973.28,4973.28,4973.28,4973.28,0.08
2017-10-19,4975.32,4975.32,4975.32,4975.32,0.04
2017-10-20,5001.11,5001.11,5001.11,5001.11,0.52
2017-10-23,4981.37,4981.37,4981.37,4981.37,-0.39
2017-10-24,4989.56,4989.56,4989.56,4989.56,0.16
2017-10-25,4966.29,4966.29,4966.29,4966.29,-0.47
2017-10-26,4972.6,4972.6,4972.6,4972.6,0.13
2017-10-27,5012.75,5012.75,5012.75,5012.75,0.81
2017-10-30,4997.15,4997.15,4997.15,4997.15,-0.31
2017-10-31,5002.03,5002.03,5002.03,5002.03,0.1
2017-11-01,5009.99,5009.99,5009.99,5009.99,0.16
2017-11-02,5011.48,5011.48,5011.48,5011.48,0.03
2017-11-03,5027.49,5027.49,5027.49,5027.49,0.32
2017-11-06,5034.3,5034.3,5034.3,5034.3,0.14
2017-11-07,5033.38,5033.38,5033.38,5033.38,-0.02
2017-11-08,5040.74,5040.74,5040.74,5040.74,0.15
2017-11-09,5023.01,5023.01,5023.01,5023.01,-0.35
2017-11-10,5020.31,5020.31,5020.31,5020.31,-0.05
2017-11-13,5025.36,5025.36,5025.36,5025.36,0.1
2017-11-14,5014.53,5014.53,5014.53,5014.53,-0.22
2017-11-15,4987.96,4987.96,4987.96,4987.96,-0.53
2017-11-16,5030.48,5030.48,5030.48,5030.48,0.85
2017-11-17,5017.45,5017.45,5017.45,5017.45,-0.26
2017-11-20,5024.01,5024.01,5024.01,5024.01,0.13
2017-11-21,5056.95,5056.95,5056.95,5056.95,0.66
2017-11-22,5053.6,5053.6,5053.6,5053.6,-0.07
2017-11-24,5064.23,5064.23,5064.23,5064.23,0.21
2017-11-27,5062.85,5062.85,5062.85,5062.85,-0.03
2017-11-28,5112.91,5112.91,5112.91,5112.91,0.99
2017-11-29,5111.68,5111.68,5111.68,5111.68,-0.02
2017-11-30,5155.44,5155.44,5155.44,5155.44,0.86
2017-12-01,5145.21,5145.21,5145.21,5145.21,-0.2
2017-12-04,5139.91,5139.91,5139.91,5139.91,-0.1
2017-12-05,5120.92,5120.92,5120.92,5120.92,-0.37
2017-12-06,5120.46,5120.46,5120.46,5120.46,-0.01
2017-12-07,5136.37,5136.37,5136.37,5136.37,0.31
2017-12-08,5165.19,5165.19,5165.19,5165.19,0.56
2017-12-11,5181.75,5181.75,5181.75,5181.75,0.32
2017-12-12,5189.96,5189.96,5189.96,5189.96,0.16
2017-12-13,5187.68,5187.68,5187.68,5187.68,-0.04
2017-12-14,5167.45,5167.45,5167.45,5167.45,-0.39
2017-12-15,5214.1,5214.1,5214.1,5214.1,0.9
2017-12-18,5242.28,5242.28,5242.28,5242.28,0.54
2017-12-19,5225.43,5225.43,5225.43,5225.43,-0.32
2017-12-20,5221.79,5221.79,5221.79,5221.79,-0.07
2017-12-21,5232.16,5232.16,5232.16,5232.16,0.2
2017-12-22,5229.79,5229.79,5229.79,5229.79,-0.05
2017-12-26,5224.51,5224.51,5224.51,5224.51,-0.1
2017-12-27,5229.01,5229.01,5229.01,5229.01,0.09
2017-12-28,5239.59,5239.59,5239.59,5239.59,0.2
2017-12-29,5212.76,5212.76,5212.76,5212.76,-0.51
2018-01-02,5256.28,5256.28,5256.28,5256.28,0.83
2018-01-03,5289.92,5289.92,5289.92,5289.92,0.64
2018-01-04,5312.33,5312.33,5312.33,5312.33,0.42
2018-01-05,5349.69,5349.69,5349.69,5349.69,0.7
2018-01-08,5358.68,5358.68,5358.68,5358.68,0.17
2018-01-09,5367.26,5367.26,5367.26,5367.26,0.16
2018-01-10,5361.33,5361.33,5361.33,5361.33,-0.11
2018-01-11,5399.46,5399.46,5399.46,5399.46,0.71
2018-01-12,5435.92,5435.92,5435.92,5435.92,0.68
2018-01-16,5416.85,5416.85,5416.85,5416.85,-0.35
2018-01-17,5467.85,5467.85,5467.85,5467.85,0.94
2018-01-18,5459.5,5459.5,5459.5,5459.5,-0.15
2018-01-19,5483.57,5483.57,5483.57,5483.57,0.44
2018-01-22,5527.89,5527.89,5527.89,5527.89,0.81
2018-01-23,5540.13,5540.13,5540.13,5540.13,0.22
2018-01-24,5537.03,5537.03,5537.03,5537.03,-0.06
2018-01-25,5540.38,5540.38,5540.38,5540.38,0.06
2018-01-26,5606.09,5606.09,5606.09,5606.09,1.19
2018-01-29,5568.67,5568.67,5568.67,5568.67,-0.67
2018-01-30,5508.36,5508.36,5508.36,5508.36,-1.08
2018-01-31,5511.21,5511.21,5511.21,5511.21,0.05
2018-02-01,5508.7,5508.7,5508.7,5508.7,-0.05
2018-02-02,5392.21,5392.21,5392.21,5392.21,-2.11
2018-02-05,5171.26,5171.26,5171.26,5171.26,-4.1
2018-02-06,5262.02,5262.02,5262.02,5262.02,1.76
2018-02-07,5235.84,5235.84,5235.84,5235.84,-0.5
2018-02-08,5040.06,5040.06,5040.06,5040.06,-3.74
2018-02-09,5116.99,5116.99,5116.99,5116.99,1.53
2018-02-12,5188.37,5188.37,5188.37,5188.37,1.39
2018-02-13,5202.22,5202.22,5202.22,5202.22,0.27
2018-02-14,5273.43,5273.43,5273.43,5273.43,1.37
2018-02-15,5338.35,5338.35,5338.35,5338.35,1.23
2018-02-16,5340.82,5340.82,5340.82,5340.82,0.05
2018-02-20,5309.99,5309.99,5309.99,5309.99,-0.58
2018-02-21,5280.91,5280.91,5280.91,5280.91,-0.55
2018-02-22,5286.5,5286.5,5286.5,5286.5,0.11
2018-02-23,5371.56,5371.56,5371.56,5371.56,1.61
